URL,TYPE,TITLE,DESCRIPTION,H1,H2,PRIMARY_TOPIC,REGION,SERVICE,INTENT,INDEXABLE,CANONICAL,SITEMAP
/등기권리증없이소유권이전,local,등기권리증을 찾지 못했다면｜확인서면으로 매도·이전을 준비하는 순서,등기필증·등기권리증이 없어도 소유권이 사라지지 않습니다. 매도·소유권이전에서 확인서면 등 대체 실무와 잔금 전 준비 순서를 지역명 없이 안내합니다.,등기권리증이 없어도 소유권이전을 준비할 수 있을까,상담 시 확인하는 내용,real-estate,서면,ownership-transfer,documents,true,,true
/해외서류가필요한증여등기,local,해외 거주 자녀에게 부동산 증여｜서명·공증·번역을 나누는 순서,수증자·증여자가 해외에 있을 때 위임·공증·아포스티유·번역과 국내 등기 서류를 나누어 준비하는 방법을 안내합니다. 해외 상속인·해외 법인 임원 안내와 의도를 구분합니다.,"해외 서류가 필요할 때, 증여등기를 국내·해외로 나누는 방법",상담 시 확인하는 내용,real-estate,,ownership-transfer,documents,true,,true
/방문없이준비하는부담부증여,local,대출·전세가 있는 부동산 증여｜채무·보증금 인수 범위를 먼저 확인하는 방법,"근저당·전세가 있는 증여에서 채무·보증금 인수 여부, 금융·임대차 확인, 당사자가 다른 지역에 있을 때 서류 순서를 안내합니다. 세액·절세는 단정하지 않습니다.","대출·전세가 있는 증여, 방문 전에 권리관계부터 나누는 방법",상담 시 확인하는 내용,real-estate,,ownership-transfer,documents,true,,true
/방문없이준비하는전세권말소,local,전세 계약이 끝난 뒤 전세권 말소｜서류 목록을 먼저 확인하는 방법,전세권설정등기가 남은 부동산에서 계약 종료·보증금 반환 후 말소 서류를 원격으로 점검하는 순서를 안내합니다. 임차권등기명령·근저당 말소와 구분합니다.,"전세권이 등기부에 남아 있다면, 말소 전에 확인할 서류",상담 시 확인하는 내용,real-estate,,real-estate-registration,documents,true,,true
/공유물분할등기서류준비,local,공유 부동산을 나누어 등기하려면｜협의·판결 서류와 공유자 분산 시 준비,협의분할·판결·조서 등 등기원인을 확인하고 공유자가 여러 지역에 있을 때 서류·서명 순서를 안내합니다. 소송 대리가 아니라 등기 서류 준비에 초점을 둡니다.,"공유물분할등기, 원인 서류와 공유자 준비부터 나누기",상담 시 확인하는 내용,real-estate,,ownership-transfer,documents,true,,true
/가압류신청서류준비,local,가압류 신청 전 준비서류｜채권·담보·관할을 먼저 정리하는 방법,금전채권 보전을 위한 가압류 신청 서류·관할·담보 개요를 원격으로 점검하는 방법을 안내합니다. 가압류 말소·소송 대리와 구분하며 결과·인용을 보장하지 않습니다.,"가압류를 신청하기 전, 서류와 관할부터 정리하는 방법",상담 시 확인하는 내용,civil-debt,,real-estate-registration,documents,true,,true
/내용증명작성준비,local,내용증명을 보내기 전｜사실·금액·기한을 정리하는 방법,"독촉·해지·보증금 반환 요청 등 내용증명 작성에 필요한 사실관계를 원격으로 정리하는 방법을 안내합니다. 보내면 해결된다는 보장을 하지 않으며, 지급명령·임차권 안내로 연결합니다.","내용증명을 보내기 전, 사실과 자료를 먼저 정리하는 방법",상담 시 확인하는 내용,civil-debt,,real-estate-registration,documents,true,,true
/방문없이준비하는유상증자,local,유상증자 후 자본금 등기｜결의·납입·등기부를 원격으로 확인하는 순서,신주 발행·납입 후 자본금 증가 등기를 준비할 때 등기부·정관·결의·납입 자료를 원격으로 점검하는 방법을 안내합니다. 설립·폐업·무상증자·감자와 구분합니다.,"유상증자등기, 방문 전에 결의와 납입부터 맞추는 방법",상담 시 확인하는 내용,corporate,,corporate-registration,documents,true,,true
/휴면법인계속등기준비,local,휴면법인 통지를 받았다면｜계속등기와 해산을 나누어 준비하는 방법,휴면법인 상태에서의 계속등기 준비와 해산·폐업 후 정리의 차이를 안내합니다. 등기부·임원 현황을 원격으로 먼저 확인하고 선택지를 나눕니…,"휴면법인 계속등기, 해산과 무엇을 다르게 보나",상담 시 확인하는 내용,corporate,,corporate-registration,documents,true,,true
/제주타지역상속인부동산,local,"상속인은 육지, 부동산은 제주라면｜필지·거주지를 나눠 준비하는 방법",제주시·서귀포 상속부동산을 육지 거주 상속인이 준비할 때 필지 목록·관할·서류 전달 순서를 안내합니다. 제주 지점 없음·완전 비대면 보장을 단정하지 않습니다.,상속인은 육지에 있고 부동산은 제주에 있을 때,상담 시 확인하는 내용,inheritance,,inheritance-registration,documents,true,,true
/가처분신청서류준비,local,가처분 신청 전 준비서류｜점유·처분금지 등 보전 자료를 먼저 정리하는 방법,가처분 신청 전 피보전권리·보전의 필요·목적물·관할·담보 개요를 원격으로 점검합니다. 가압류(금전) 신청·소송 대리와 구분하며 인용·결과를 보장하지 않습니다.,"가처분을 신청하기 전, 피보전권리와 목적물부터 정리하는 방법",상담 시 확인하는 내용,local,,real-estate-registration,documents,true,,true
/채권압류추심서류준비,local,채권압류·추심명령 서류 준비｜판결·지급명령 확정 후 집행 자료를 정리하는 방법,집행권원 확보 후 채권압류·추심명령 신청에 필요한 서류·대상채권 개요를 원격으로 점검합니다. 가압류 신청·회수 성공과 구분하며 결과를 보장하지 않습니다.,"판결·지급명령 확정 후, 채권압류·추심 서류를 준비하는 방법",상담 시 확인하는 내용,civil-debt,,real-estate-registration,documents,true,,true
/변제공탁서류준비,local,변제공탁 서류 준비｜채권자 수령거부·불명 시 공탁 자료를 먼저 정리하는 방법,변제공탁 신청 전 채무 내용·채권자·수령거부·관할·공탁서 자료를 원격으로 점검합니다. 채무 소멸·회수·소송 결과와 구분하며 효과를 단정하지 않습니다.,"변제공탁을 검토할 때, 채무·채권자·사유부터 정리하는 방법",상담 시 확인하는 내용,civil-debt,,real-estate-registration,documents,true,,true
/이혼재산분할등기서류준비,local,이혼 재산분할등기 서류 준비｜협의·판결 후 명의이전 자료를 먼저 정리하는 방법,이혼 재산분할 협의서·조서·판결 후 부동산 등기 서류를 원격으로 점검합니다. 공유물분할·증여·명의변경·이혼 소송 대리와 구분하며 일정·세액을 보장하지 않습니다.,"이혼 재산분할 후, 부동산등기 서류를 방문 전에 정리하는 방법",상담 시 확인하는 내용,real-estate,,ownership-transfer,documents,true,,true
/압류말소등기서류준비,local,압류말소등기 서류 준비｜세금·체납·집행 압류 해제 후 등기 자료를 정리하는 방법,기관 압류 해제 후 등기부 말소에 필요한 서류를 원격으로 점검합니다. 가압류말소·가압류신청과 구분하며 체납 해소·말소 완료를 보장하지 않습니다.,"압류 해제 후, 등기부 말소 서류를 방문 전에 정리하는 방법",상담 시 확인하는 내용,real-estate,,real-estate-registration,documents,true,,true
/상속등기후매매서류준비,local,상속등기 후 매매 서류 준비｜잔금일 전 상속·협의분할·소유권이전 순서를 정리하는 방법,상속받은 부동산 매도 시 상속등기·협의분할·매매 소유권이전 서류와 순서를 원격으로 점검합니다. 단일 상속 원격·단일 매매와 구분하며 세액·잔금일을 보장하지 않습니다.,"상속받은 부동산을 매도할 때, 상속등기와 매매 서류를 함께 정리하는 방법",상담 시 확인하는 내용,inheritance,,ownership-transfer,documents,true,,true
/특별한정승인,local,특별한정승인｜기한 경과·뒤늦은 채무 발견 시 확인할 절차·서류,"상속포기·한정승인 기한이 지났거나 빚을 뒤늦게 알게 된 경우 특별한정승인 검토 순서, 준비서류, 일반 한정승인과의 차이를 안내합니다. 허가 결과를 보장하지 않습니다.","특별한정승인, 기한이 지났거나 빚을 뒤늦게 알았을 때",상담 시 확인하는 내용,inheritance,,qualified-acceptance,commercial,true,,true
/대습상속등기,local,대습상속등기｜중간 세대가 먼저 사망한 경우 명의이전 준비,피상속인보다 상속인이 먼저 사망해 손자녀 등이 대신 상속하는 대습상속 등기. 사망 순서·가족관계·지분·준비서류를 등기 관점으로 안내합니…,"대습상속등기, 중간 세대가 먼저 사망했을 때 명의를 정리하는 순서",상담 시 확인하는 내용,inheritance,,inheritance-registration,informational,true,,true
/유류분과상속등기,local,유류분과 상속등기｜협의·유언이 있을 때 등기 전에 확인할 점,"유류분 우려가 있을 때 상속등기·분할협의 전에 확인할 순서를 안내합니다. 유류분 반환 소송 대행을 표방하지 않으며, 등기·협의 연계 범위만 설명합니다.","유류분이 걱정될 때, 상속등기 전에 확인할 순서",상담 시 확인하는 내용,inheritance,,inheritance-registration,informational,true,,true
/상속취득세와등기순서,local,상속 취득세와 등기 순서｜신고·납부·명의이전을 어떤 순서로 맞출까,상속등기와 취득세 신고·납부 순서를 혼동하지 않도록 확인 체크리스트를 안내합니다. 세액 확정·감면 여부는 관할·세무 확인이 필요하며 보장하지 않습니다.,"상속 취득세와 등기, 어떤 순서로 맞출까",상담 시 확인하는 내용,inheritance,,inheritance-registration,informational,true,,true
/신용회복과개인회생차이,local,신용회복과 개인회생 차이｜워크아웃·회생·파산 중 무엇을 먼저 볼까,"신용회복위원회 채무조정과 법원 개인회생·파산의 차이, 준비자료, 전환 검토 시점을 안내합니다. 인가·감면 결과를 보장하지 않습니다. 해운대·센텀 다옴법무사사무소에서 전화·카카오톡·방문(예약) 상담이 가능합니다.","신용회복과 개인회생, 무엇이 다르고 무엇을 먼저 볼까",상담 시 확인하는 내용,insolvency,,personal-rehabilitation,informational,true,,true
/전세사기피해대응절차,local,부산 전세사기 법무사 | 보증금 미반환·임차권등기 - 다옴법무사사무소,"부산에서 전세계약이 끝났는데 보증금을 돌려받지 못했거나 집주인 연락두절·경매·압류로 전세사기가 걱정될 때, 전입·확정일자·등기부와 임차권등기 순서를 먼저 확인하는 안내입니다.","부산 전세사기·전세보증금 미반환, 지금 무엇부터 해야 할까요?",,real-estate,부산,real-estate-registration,commercial,true,,true
